num_tasks	util	tset_idx	freq	count	misses	miss_ratio	minslack	maxslack	migrations
8	2.7	4	0	1218	1177	0.9663382594417077	-4110114	869494	121
8	2.7	5	0	1654	1206	0.7291414752116082	-5112410	649656	244
8	2.7	6	0	1427	1047	0.7337070777855641	-6128570	498783	210
8	2.7	7	0	1053	845	0.8024691358024691	-4248185	403483	224
8	2.7	8	0	2423	1320	0.5447791993396616	-5211227	384349	503
8	2.7	9	0	1808	1751	0.9684734513274337	-4584064	565828	367
8	2.8	0	0	2159	0	0.0	2511	998912	403
8	2.8	1	0	2710	0	0.0	2570	220298	506
8	2.8	2	0	2424	0	0.0	30181	512408	357
8	2.8	3	0	1581	1116	0.7058823529411765	-5124038	520127	257
8	2.8	4	0	1216	1183	0.9728618421052632	-4233605	629446	140
8	2.8	5	0	1647	1230	0.7468123861566485	-5845923	678405	274
8	2.8	6	0	1461	1123	0.7686516084873375	-4407229	481368	223
8	2.8	7	0	1042	834	0.800383877159309	-4917091	455940	228
8	2.8	8	0	2405	1181	0.4910602910602911	-5206520	384098	570
8	2.8	9	0	1800	1660	0.9222222222222223	-4847317	559372	369
8	2.9	0	0	2159	1	0.0004631773969430292	-7764	993496	387
8	2.9	1	0	2710	11	0.004059040590405904	-65655	215802	522
8	2.9	2	0	2424	0	0.0	11011	510720	385
8	2.9	3	0	1576	1132	0.7182741116751269	-4972007	519686	305
8	2.9	4	0	1179	1133	0.9609838846480068	-5858475	778363	144
8	2.9	5	0	1644	1209	0.7354014598540146	-5501468	676474	269
8	2.9	6	0	1738	1001	0.5759493670886076	-5873077	750356	216
8	2.9	7	0	1033	822	0.7957405614714425	-5679335	397379	259
8	2.9	8	0	2392	1345	0.5622909698996655	-5708222	383798	597
8	2.9	9	0	1770	1710	0.9661016949152542	-5611962	403544	374
8	3.0	0	0	2159	2	0.0009263547938860583	-35652	988096	456
8	3.0	1	0	2710	11	0.004059040590405904	-35649	211348	506
8	3.0	2	0	2424	0	0.0	20483	508970	353
8	3.0	3	0	1536	1271	0.8274739583333334	-7201537	685029	246
8	3.0	4	0	1172	1151	0.9820819112627986	-6192589	467650	213
8	3.0	5	0	1633	1277	0.7819963257807716	-5943327	674119	274
8	3.0	6	0	1687	1459	0.8648488441019562	-6129024	749729	138
8	3.0	7	0	1026	828	0.8070175438596491	-6048604	395925	274
8	3.0	8	0	2360	1736	0.735593220338983	-7892578	383503	711
8	3.0	9	0	1760	1733	0.9846590909090909	-5907184	281602	369
8	3.1	0	0	2159	7	0.003242241778601204	-87278	982732	497
8	3.1	1	0	2710	16	0.005904059040590406	-51602	198716	537
8	3.1	2	0	2424	1	0.00041254125412541255	-15958	507325	394
8	3.1	3	0	1520	1266	0.8328947368421052	-7335526	604747	310
8	3.1	4	0	1161	1134	0.9767441860465116	-7022846	379289	229
8	3.1	5	0	1610	1544	0.9590062111801242	-6879042	637341	254
8	3.1	6	0	1790	1555	0.8687150837988827	-2426870	748359	141
8	3.1	7	0	1014	808	0.796844181459566	-6680171	548654	251
8	3.1	8	0	2361	1767	0.7484116899618806	-7314983	383225	682
8	3.1	9	0	1740	1701	0.9775862068965517	-6438741	424636	407
8	3.2	0	0	2158	13	0.006024096385542169	-53756	973016	534
8	3.2	1	0	2710	20	0.007380073800738007	-130517	181531	610
8	3.2	2	0	2424	9	0.0037128712871287127	-70698	505593	465
8	3.2	3	0	1533	1379	0.8995433789954338	-7732823	615320	311
8	3.2	4	0	1136	1111	0.9779929577464789	-7941912	660656	218
8	3.2	5	0	1588	1517	0.9552896725440806	-7419559	670939	288
8	3.2	6	0	2302	1285	0.5582102519548219	-7811840	417371	445
