num_tasks	util	tset_idx	idx	filename	perf	c_duration	c_period	dl_runtime	dl_period	dl_deadline	cpu	freq	count	misses	miss_ratio	minslack	maxslack	migrations	tot_duration
12	3.0	1	9	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task09-9.log	1120	103045	160000	108469	160000	160000	4	1.1	352	332	0.9431818181818182	-2606502	55034	0	58926411
12	3.0	1	10	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task10-10.log	232	21435	680000	23435	680000	680000	5	1.4	86	40	0.46511627906976744	-549443	658035	0	58756137
12	3.0	1	11	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task11-11.log	597	54954	270000	57847	270000	270000	4	1.4	211	199	0.943127962085308	-2013845	136463	0	58789124
12	3.0	2	0	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task00-0.log	2218	204115	760000	214858	760000	760000	4	1.4	70	67	0.9571428571428572	-5724928	260861	0	58804200
12	3.0	2	1	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task01-1.log	169	15615	200000	17615	200000	200000	4	1.4	283	264	0.9328621908127208	-2436466	184007	0	58944025
12	3.0	2	2	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task02-2.log	96	8850	670000	10850	670000	670000	4	1.4	87	0	0.0	109706	660839	0	58330737
12	3.0	2	3	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task03-3.log	441	40594	170000	42731	170000	170000	4	1.3	312	300	0.9615384615384616	-5791761	128577	0	58831596
12	3.0	2	4	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task04-4.log	1710	157369	860000	165652	860000	860000	5	1.4	62	60	0.967741935483871	-5541079	361278	0	58522853
12	3.0	2	5	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task05-5.log	533	49094	180000	51678	180000	180000	4	1.4	295	286	0.9694915254237289	-5777314	129893	0	58829521
12	3.0	2	6	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task06-6.log	204	18768	290000	20768	290000	290000	5	1.4	192	178	0.9270833333333334	-3331526	270793	0	58943789
12	3.0	2	7	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task07-7.log	1655	152314	590000	160331	590000	590000	7	1.3	90	86	0.9555555555555556	-5411482	434715	0	58511366
12	3.0	2	8	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task08-8.log	159	14692	260000	16692	260000	260000	5	1.3	219	204	0.9315068493150684	-1923562	244963	0	58778000
12	3.0	2	9	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task09-9.log	33	3051	370000	5051	370000	370000	4	1.4	159	0	0.0	110613	366554	0	58807267
12	3.0	2	10	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task10-10.log	2476	227823	280000	239814	280000	280000	6	1.3	190	182	0.9578947368421052	-5725243	47685	0	58925101
12	3.0	2	11	out-results/apedf/schedutil/ts_n12_i02_u3.0000.rt-app.d/rt-app-task11-11.log	2870	264061	460000	277959	460000	460000	5	1.4	115	110	0.9565217391304348	-5643131	190787	0	58508477
12	3.0	3	0	out-results/apedf/schedutil/ts_n12_i03_u3.0000.rt-app.d/rt-app-task00-0.log	773	71164	1120000	74910	1120000	1120000	4	1.4	48	45	0.9375	-4789519	621687	0	57657301
12	3.0	3	1	out-results/apedf/schedutil/ts_n12_i03_u3.0000.rt-app.d/rt-app-task01-1.log	510	46997	260000	49471	260000	260000	4	1.0	207	196	0.9468599033816425	-4960404	212088	0	58780317
12	3.0	3	2	out-results/apedf/schedutil/ts_n12_i03_u3.0000.rt-app.d/rt-app-task02-2.log	254	23448	120000	25448	120000	120000	5	1.0	460	432	0.9391304347826087	-3591333	96034	0	58791207
12	3.0	3	3	out-results/apedf/schedutil/ts_n12_i03_u3.0000.rt-app.d/rt-app-task03-3.log	3938	362359	630000	381431	630000	630000	7	1.0	86	80	0.9302325581395349	-4794630	260704	0	58974489
12	3.0	3	4	out-results/apedf/schedutil/ts_n12_i03_u3.0000.rt-app.d/rt-app-task04-4.log	1178	108467	890000	114176	890000	890000	4	1.4	61	57	0.9344262295081968	-4817533	388407	0	58538485
12	3.0	3	5	out-results/apedf/schedutil/ts_n12_i03_u3.0000.rt-app.d/rt-app-task05-5.log	549	50574	200000	53236	200000	200000	5	1.4	269	256	0.9516728624535316	-5075771	148377	0	58836600
